element,id,button_operated,crossing,crossing:island,crossing:markings,crossing:signals,highway,tactile_paving,traffic_signals:sound,traffic_signals:vibration,lit,wheelchair,bicycle,foot,segregated,surface,mofa,moped,name,name:etymology:wikidata,oneway,sidewalk,surface:colour,traffic_sign,zone:traffic,layer,tunnel,official_name,width,sidewalk:surface,created_by,source:width,emergency,smoothness,smoothness:date,bridge,bridge:material,bridge:name,bridge:structure,name:etymology,alt_name:en,artwork_type,url,alt_name,incline,sidewalk:left,sidewalk:right,old_name:-1920,access:conditional,wikidata,old_name,note,maxspeed,noname,check_date:surface,cycleway,horse,sidewalk:both,tunnel:name,motorcar,motorcycle,panoramax:streetsign,motor_vehicle,source,junction,check_date:lit,maxweight,surface:note,access,description,footway:surface,winter_service,sidewalk:right:surface,wikimedia_commons,wikipedia,priority_road,ramp:bicycle,step_count,old_name:1934-04-20--1974-07-16,agricultural,sidewalk:right:kerb,paving_stones:shape,image,mapillary,canoe,lanes,destination,oneway:motor_vehicle,proposed,covered,maxheight,informal,cycleway:both,lane_markings,sidewalk:both:surface,lanes:backward,lanes:forward,placement:forward,turn:lanes:forward,cutting,cyclestreet,footway,placement,source_query,direction,cycleway:lane,cycleway:surface,traffic_calming,cycleway:both:lane,cycleway:both:surface,parking:both,parking:left,parking:right,motor_vehicle:conditional,surface:bicycle,handrail,ramp,maxspeed:type,oneway:bicycle,oneway:mofa,oneway:moped,access:lanes:forward,psv:lanes:forward,service,access:lanes:backward,oneway:bus,psv:lanes:backward,hazard,maxspeed:advisory,cycleway:left,cycleway:right,cycleway:right:lane,source:maxspeed,old_ref,operator,turn:lanes,bicycle:forward,parking:right:orientation,bicycle:backward,cycleway:left:lane,parking:left:orientation,turn:lanes:backward,maxheight:signed,zone:maxspeed,maxweight:signed,cycleway:left:segregated,hgv,cycleway:left:oneway,change:lanes,bus,ref,psv,foot:backward,parking,mofa:backward,parking:both:orientation,shoulder,parking:condition:both,parking:lane:both,check_date:cycleway,sidewalk:left:surface,old_name:1974-12-31--2023-12-06,maxaxleload,priority,placement:end,placement:start,throughroute:bicycle
way,1459092684,,,,,,tertiary,,,,yes,,,,,paving_stones,,,Hugo van der Goeslaan,,yes,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,right_of:1,{'cycleway:right': True},,,,,,,,,,,,,,NL:urban,,,,,,,,,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1462289467,,,,,,secondary,,,,yes,,,,,asphalt,,,Edenstraat,Q19014,yes,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,Paradijsstraat,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,{'cycleway:right': True},,,,,,,,,,,,,,,,,,,,,,,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1462289468,,,,,,secondary,,,,yes,,,,,asphalt,,,Edenstraat,Q19014,yes,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,Paradijsstraat,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,{'cycleway:right': True},,,,,,,,,,,,,,,,,,,,,,,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1462289470,,,,,,secondary,,,,yes,,,,,asphalt,,,Edenstraat,Q19014,yes,right,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,Paradijsstraat,,,,,30,,,,,,,,,,,,,,,,,,,,paving_stones,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,{'cycleway:right': True},,,,,,,,,,,,,,,,,,,,,,,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1462289471,,,,,,secondary,,,,yes,,,,,asphalt,,,Edenstraat,Q19014,no,right,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,Paradijsstraat,,,,,30,,,,,,,,,,,,,,,,,,,,paving_stones,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,{'cycleway:right': True},,,,,,,,,,,,,,,,,,,,,,,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1462289474,,,,,,secondary,,,,yes,,,,,asphalt,,,Edenstraat,Q19014,no,right,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,Paradijsstraat,,,,,30,,,,,,,,,,,,,,,,,,,,paving_stones,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,{'cycleway:right': True},,,,,,,,,,,,,,,,,,,,,,,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1462794830,,,,,,secondary,,,,yes,,,,,asphalt,,,Europalaan,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,{'cycleway:right': True},,,,,,,,,,,,,,,,,,,,,,,,,,,lane,,,,,left|through|through;right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4761167,,,,,,unclassified,,,,,,,,,paving_stones,,,Sumatralaan,Q3492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4875121,,,,,,tertiary,,,,yes,,,,,paving_stones,,,Soeterbeekseweg,,,no,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7154973,,,,,,tertiary,,,,no,,,,,asphalt,,,Collseweg,,,no,,,NL:urban,,,,,,,,,excellent,2025-07-01,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shared_lane,no,,,,,,,,,,{'cycleway:both': True},,,,,advisory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7155677,,,,,,residential,,,,yes,,,,,paving_stones,,,Sint Otgeruslaan,,,,,,,,,St Otgeruslaan,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7155762,,,,,,residential,,,,yes,,,,,paving_stones,,,Tivolilaan,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7155957,,,,,,unclassified,,,,,,,,,paving_stones,,,Heezerweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7156097,,,,,,secondary,,,,yes,,,,,asphalt,,,Tivolilaan,,no,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,lane,,,,,,,,,,,{'cycleway:both': True},,,,,advisory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7156943,,,,,,unclassified,,,,yes,,,,,asphalt,,,Ruysdaelbaan,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lane,no,,,,,,,,,,{'cycleway:both': True},,,,,advisory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157129,,,,,,tertiary,,,,yes,,,,,asphalt,,,Meerkollaan,Q25354,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,shared_lane,,,,,,,,,,,{'cycleway:both': True},,,,,advisory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157187,,,,,,residential,,,,yes,,,,,paving_stones,,,Kanaaldijk-Noord,,yes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shared_lane,,,,,,,,,,,{'cycleway:both': True},,,,,advisory,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
way,7157307,,,,,,tertiary,,,,yes,,,,,asphalt,,,Tongelresestraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,lane,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157383,,,,,,unclassified,,,,yes,,,,,paving_stones,,,Sumatralaan,Q3492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,separate,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157388,,,,,,unclassified,,,,yes,,yes,yes,,paving_stones,,,Horsten,Q1727914,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157391,,,,,,unclassified,,,,yes,,,,,paving_stones,,,De Rondom,,,left,,,NL:urban,,,de Rondom,,,,,,,,,,,,"Loopt ""rondom"" TUe",,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,no,lane,,,,,,,,,,,,,,,,,,,,,,,,,parallel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157393,,,,,,unclassified,,,,yes,,,,,paving_stones,,,De Lismortel,,,no,,,,,,,,,,,,,,,,,,Drassige grond,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157396,,,,,,unclassified,,,,,,,,,paving_stones,,,Sumatralaan,Q3492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,separate,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157405,,,,,,unclassified,,,,yes,,,,,paving_stones,,,De Rondom,,,yes,,,NL:urban,,,de Rondom,,,,,,,,,,,,"Loopt ""rondom"" TUe",,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157414,,,,,,tertiary,,,,yes,,,,,asphalt,,,Meerkollaan,Q25354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,shared_lane,,,,,,,,,,,{'cycleway:both': True},,,,,advisory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157423,,,,,,unclassified,,,,yes,,,,,paving_stones,,,De Zaale,,,right,,,NL:urban,,,de Zaale,,,,,,,,,,,,Centrale hoeve van een landgoed,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shared_lane,no,,,,,,,,,,{'cycleway:both': True},,,,,advisory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157426,,,,,,unclassified,,,,yes,,,,,paving_stones,,,De Biezen,Q2431024,yes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157428,,,,,,unclassified,,,,yes,,,,,paving_stones,,,Horsten,Q1727914,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157431,,,,,,unclassified,,,,yes,,,,,paving_stones,,,Horsten,Q1727914,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157470,,,,,,primary,,,,,,no,,,asphalt,,,Onze Lieve Vrouwestraat,,yes,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeente Eindhoven,,,,,,,,,,,,,,,,RING,,,,,,,,,,,,,,,,
way,7157489,,,,,,primary,,,,,,no,,,asphalt,,,Insulindelaan,Q13408877,yes,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeente Eindhoven,,,,,,,,,,,,,,,,RING,,,,,,no,,,,,,,,,,
way,7157512,,,,,,tertiary,,,,yes,,,,,paving_stones,,,Rachelsmolen,,,both,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,paving_stones,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157528,,,,,,residential,,,,yes,,,,,paving_stones,,,Oude Torenstraat,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,paving_stones,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157553,,,,,,residential,,,,yes,,,,,paving_stones,,,Santvlietmolen,,,both,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,paving_stones,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,parallel,,,,,,,,
way,7157556,,,,,,residential,,,,yes,,,,,paving_stones,,,Hudsonlaan,,,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157558,,,,,,service,,,,yes,,,,,paving_stones,,,Hudsonlaan,,,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157563,,,,,,unclassified,,,,yes,,,,,paving_stones,,,Het Eeuwsel,Q1952488,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-10,,,,,,,
way,7157566,,,,,,residential,,,,yes,,,,,paving_stones,,,Opwettensemolen,,,no,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157570,,,,,,residential,,,,yes,,,,,paving_stones,,,Eckartseweg Zuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157575,,,,,,residential,,,,yes,,,,,paving_stones,,,Baffinlaan,,,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157581,,,,,,residential,,,,yes,,,,,asphalt,,,Bisschopsmolen,,,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,paving_stones,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157582,,,,,,residential,,,,yes,,,,,paving_stones,,,Hudsonlaan,,,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157583,,,,,,residential,,,,yes,,,,,paving_stones,,,Eckartseweg Zuid,,,both,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,paving_stones,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157584,,,,,,residential,,,,yes,,,,,paving_stones,,,Baffinlaan,,,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157617,,,,,,residential,,,,yes,,,,,paving_stones,,,Amundsenlaan,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157656,,,,,,residential,,,,yes,,,,,paving_stones,,,Byrdstraat,Q210268,,both,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,paving_stones,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157658,,,,,,residential,,,,yes,,,,,paving_stones,,,Byrdstraat,Q210268,,left,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paving_stones,,,,,,
way,7157659,,,,,,residential,,,,yes,,,,,paving_stones,,,Byrdstraat,Q210268,,right,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157665,,,,,,service,,,,yes,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,NL:zone30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157666,,,,,,residential,,,,yes,,,,,paving_stones,,,Vroenhof,,,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157703,,,,,,unclassified,,,,no,,,yes,,sett,,,Het Veken,,,no,,,,,,,,,,,,,,,,,,Hek tussen erf,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,NL:zone30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-10,,,,,,,
way,7157707,,,,,,residential,,,,yes,,yes,,,asphalt,,,Vincent van den Heuvellaan,,yes,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,yes,no,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157798,,,,,,tertiary,,,,yes,,,,,paving_stones,,,Gasthuisstraat,,no,both,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lane,no,paving_stones,,,,,,,,,{'cycleway:both': True},,,,,advisory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157829,,,,,,unclassified,,,,yes,,,,,paving_stones,,,Parklaan,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7157840,,,,,,unclassified,,,,,,,,,paving_stones,,,Korte Havenstraat,,,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7158014,,,,,,residential,,,,yes,,,,,asphalt,,,Tongelresestraat,,no,both,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,lane,,paving_stones,,,,,,,,,{'cycleway:both': True},,,,,advisory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7158025,,,,,,residential,,,,yes,,,,,asphalt,,,Tongelresestraat,,yes,,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lane,no,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7158400,,,,,,tertiary,,,,yes,,,,,paving_stones,,,Heezerweg,,,both,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lane,no,,,,,,,,,,{'cycleway:both': True},,,,,advisory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7158491,,,,,,residential,,,,yes,,,,,paving_stones,,,Rector Baptistlaan,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,{'cycleway:both': True},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,7158758,,,,,,tertiary,,,,yes,,,,,paving_stones,,,Gasthuisstraat,,,both,,,NL:urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lane,no,paving_stones,,,,,,,,,{'cycleway:both': True},,,,,advisory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
