id,element,geometry,highway
565711808,way,"LINESTRING (5.49093 51.436927, 5.490992 51.436925, 5.491132 51.43691)",residential
923559194,way,"LINESTRING (5.491503 51.416233, 5.491514 51.416316)",tertiary
927794810,way,"LINESTRING (5.448792 51.449714, 5.449098 51.449794)",tertiary
1015094000,way,"LINESTRING (5.496089 51.445914, 5.496272 51.44594)",unclassified
1016238493,way,"LINESTRING (5.485544 51.445105, 5.485766 51.445127)",unclassified
1066366584,way,"LINESTRING (5.477946 51.483703, 5.477946 51.483836, 5.477946 51.483881)",tertiary
1074880959,way,"LINESTRING (5.485106 51.449059, 5.485117 51.449, 5.485119 51.448983, 5.485128 51.448956, 5.48514 51.448911, 5.485143 51.448844, 5.485141 51.44876, 5.485147 51.44869, 5.485156 51.448661, 5.485171 51.448631)",unclassified
1074880960,way,"LINESTRING (5.485171 51.448631, 5.485173 51.44858)",unclassified
1074880961,way,"LINESTRING (5.485106 51.449059, 5.485141 51.449022, 5.485168 51.448968, 5.485184 51.448912, 5.485192 51.448844, 5.485193 51.448763, 5.48519 51.448689, 5.485183 51.448662, 5.485171 51.448631)",unclassified
1074881592,way,"LINESTRING (5.485811 51.448435, 5.485758 51.448451, 5.485703 51.44846, 5.485415 51.44846, 5.485376 51.448462, 5.485337 51.448469, 5.48531 51.448478, 5.485284 51.448491)",unclassified
1074881593,way,"LINESTRING (5.485219 51.448437, 5.485261 51.448424, 5.485288 51.44842, 5.48532 51.448418, 5.48538 51.44842, 5.485702 51.44842, 5.485758 51.448424, 5.485811 51.448435)",unclassified
1116525406,way,"LINESTRING (5.428268 51.436191, 5.428108 51.436304)",tertiary
1152776718,way,"LINESTRING (5.486912 51.469374, 5.48666 51.468866)",primary_link
1169309375,way,"LINESTRING (5.483387 51.450058, 5.483324 51.450072, 5.483299 51.450078)",unclassified
1169309377,way,"LINESTRING (5.484097 51.449688, 5.484021 51.449729)",unclassified
1169309378,way,"LINESTRING (5.483617 51.44994, 5.483387 51.450058)",unclassified
1169449735,way,"LINESTRING (5.479308 51.446129, 5.479641 51.446133)",tertiary
1188165010,way,"LINESTRING (5.466615 51.484337, 5.466633 51.48418)",tertiary
1188165012,way,"LINESTRING (5.459609 51.483678, 5.459536 51.483843)",tertiary
1188357387,way,"LINESTRING (5.496874 51.486265, 5.49665 51.486284)",tertiary
1194743095,way,"LINESTRING (5.485788 51.4524, 5.486884 51.452375, 5.48756 51.45239, 5.488084 51.4524, 5.48815 51.452401, 5.488993 51.452409, 5.489172 51.45241, 5.489319 51.45241, 5.490412 51.452396, 5.490662 51.452392, 5.490884 51.452389, 5.491026 51.452385, 5.491779 51.452364, 5.492025 51.452344, 5.492341 51.452311, 5.492658 51.452271, 5.493301 51.452147, 5.493657 51.452079)",unclassified
1214761053,way,"LINESTRING (5.492728 51.482804, 5.492738 51.483017, 5.492742 51.483091, 5.49276 51.483492, 5.492765 51.48359, 5.492781 51.483939, 5.492807 51.484543, 5.492829 51.485009, 5.492837 51.485063, 5.492847 51.485089, 5.492868 51.485117, 5.4929 51.485142, 5.492945 51.485165)",tertiary
1302652590,way,"LINESTRING (5.483787 51.449854, 5.48365 51.449923, 5.483617 51.44994)",unclassified
1308288261,way,"LINESTRING (5.499462 51.449935, 5.499331 51.449944, 5.499181 51.449943)",unclassified
1308288263,way,"LINESTRING (5.499181 51.449943, 5.499054 51.449924)",unclassified
1327451328,way,"LINESTRING (5.428654 51.428681, 5.428695 51.428789)",unclassified
1358297121,way,"LINESTRING (5.495796 51.439882, 5.495939 51.43996)",tertiary
1369801350,way,"LINESTRING (5.485011 51.449201, 5.484923 51.44925, 5.484781 51.449332)",unclassified
1389176275,way,"LINESTRING (5.485284 51.448491, 5.485263 51.448508, 5.485251 51.448526, 5.485246 51.448539, 5.485244 51.448554)",unclassified
1389416066,way,"LINESTRING (5.497102 51.449404, 5.497225 51.449437, 5.497345 51.44947)",unclassified
1389416067,way,"LINESTRING (5.496246 51.449148, 5.496663 51.449283, 5.49701 51.44938, 5.497102 51.449404)",unclassified
1389416068,way,"LINESTRING (5.4959 51.449116, 5.495464 51.449014)",unclassified
1389416069,way,"LINESTRING (5.497631 51.44961, 5.49709 51.449458, 5.496713 51.449354)",unclassified
1389416073,way,"LINESTRING (5.495792 51.449038, 5.495942 51.449064, 5.496085 51.449101, 5.496246 51.449148)",unclassified
1448526438,way,"LINESTRING (5.495464 51.449014, 5.495778 51.449035, 5.495792 51.449038)",unclassified
1459062426,way,"LINESTRING (5.485346 51.455598, 5.485201 51.45517)",primary
1459071044,way,"LINESTRING (5.466316 51.452369, 5.466192 51.452373)",residential
7156349,way,"LINESTRING (5.52149 51.44235, 5.521237 51.442123)",tertiary
7156644,way,"LINESTRING (5.503064 51.444302, 5.503182 51.444307, 5.503547 51.4443, 5.503802 51.44428, 5.504056 51.444237, 5.504298 51.444182, 5.504656 51.444083)",tertiary
7156787,way,"LINESTRING (5.503458 51.432267, 5.503608 51.432419, 5.503774 51.432626, 5.503794 51.432706)",tertiary
7156972,way,"LINESTRING (5.504923 51.436528, 5.504921 51.436603, 5.504915 51.436843, 5.504952 51.437122, 5.505026 51.437701, 5.505042 51.437781)",tertiary
7157074,way,"LINESTRING (5.495254 51.431581, 5.495376 51.431523, 5.496108 51.431331, 5.496277 51.43132, 5.496576 51.431332)",unclassified
7157304,way,"LINESTRING (5.502757 51.433086, 5.502761 51.433, 5.502766 51.432908, 5.50277 51.432748, 5.502778 51.432451)",tertiary
7157333,way,"LINESTRING (5.492486 51.431668, 5.492627 51.43171, 5.492783 51.431767, 5.492948 51.431839, 5.493132 51.431934, 5.493311 51.432026, 5.493358 51.43205)",secondary
7157336,way,"LINESTRING (5.494788 51.431656, 5.494828 51.431648, 5.494963 51.431617, 5.495077 51.431601, 5.495154 51.431592, 5.495254 51.431581)",secondary
7157341,way,"LINESTRING (5.493358 51.43205, 5.494481 51.431742, 5.494597 51.43171, 5.494706 51.431678)",secondary
7157353,way,"LINESTRING (5.493236 51.432084, 5.493358 51.43205)",tertiary
7157409,way,"LINESTRING (5.50253 51.444272, 5.503064 51.444302)",tertiary
7157441,way,"LINESTRING (5.502999 51.444393, 5.502462 51.444364)",tertiary
7157828,way,"LINESTRING (5.487284 51.441623, 5.48641 51.441594, 5.486038 51.441581)",tertiary
7159191,way,"LINESTRING (5.485534 51.416362, 5.485612 51.416351, 5.486278 51.416294, 5.488502 51.416104, 5.489956 51.41598, 5.490652 51.415916)",secondary
7159208,way,"LINESTRING (5.490483 51.416128, 5.490152 51.41616, 5.488546 51.416293, 5.488198 51.416319, 5.486322 51.416483, 5.485249 51.416576, 5.485163 51.416578)",secondary
7160755,way,"LINESTRING (5.479086 51.47076, 5.479104 51.47089, 5.479107 51.470911, 5.47911 51.470928, 5.479126 51.471028, 5.479208 51.471547, 5.47922 51.471604, 5.479308 51.472259, 5.479376 51.47275, 5.479392 51.472841, 5.479408 51.472915, 5.479497 51.47356, 5.47956 51.47407)",secondary
7160805,way,"LINESTRING (5.47956 51.47407, 5.479568 51.474399, 5.479569 51.474417)",secondary
7161443,way,"LINESTRING (5.481468 51.457224, 5.482759 51.457261)",secondary
7161450,way,"LINESTRING (5.484704 51.457477, 5.483641 51.457436, 5.483447 51.457429)",secondary
7161846,way,"LINESTRING (5.47188 51.456942, 5.472772 51.45697, 5.473556 51.456994, 5.473624 51.456996, 5.47518 51.457044, 5.475844 51.457064)",secondary
7161879,way,"LINESTRING (5.475828 51.457151, 5.474659 51.457117, 5.473618 51.457087, 5.472505 51.457055, 5.472081 51.457043)",secondary
7164076,way,"LINESTRING (5.450406 51.482733, 5.450408 51.482805, 5.450393 51.482861, 5.450368 51.48293, 5.450173 51.483452, 5.450143 51.483528, 5.45 51.483891, 5.449931 51.48407, 5.44975 51.484539, 5.449462 51.48539, 5.449185 51.486121, 5.44917 51.486217, 5.449176 51.486265, 5.449469 51.486573, 5.449494 51.486634)",tertiary
7164127,way,"LINESTRING (5.436862 51.486199, 5.436694 51.486551, 5.436699 51.486623, 5.436748 51.486685, 5.436854 51.486771, 5.437451 51.48714, 5.437496 51.487168, 5.43779 51.48735, 5.438152 51.48757, 5.438267 51.487644, 5.43872 51.487926, 5.43929 51.488287, 5.439369 51.488333, 5.439747 51.488567, 5.44012 51.48882, 5.440403 51.489026, 5.440468 51.489073, 5.440561 51.489148, 5.440763 51.489316, 5.441546 51.489965, 5.441573 51.489987, 5.442076 51.490386, 5.44215 51.490428, 5.442212 51.490444, 5.443142 51.490641, 5.444712 51.49098, 5.445534 51.491165, 5.445696 51.4912, 5.4465 51.491373, 5.446646 51.491369, 5.4468 51.491338, 5.447502 51.490884, 5.447579 51.490835, 5.447633 51.490802, 5.447858 51.490667, 5.448019 51.490551)",tertiary
7164168,way,"LINESTRING (5.448019 51.490551, 5.448248 51.489699, 5.448392 51.489288, 5.4485 51.48898, 5.448533 51.488891, 5.448541 51.488869, 5.448911 51.487869, 5.448926 51.48783, 5.449192 51.487135, 5.44925 51.48698, 5.449346 51.486728, 5.449359 51.486642, 5.449327 51.486576, 5.449051 51.486298, 5.44901 51.486228, 5.449032 51.486099, 5.449293 51.485426, 5.449317 51.485365, 5.449625 51.484522, 5.449808 51.484052, 5.449875 51.483879)",tertiary
7164208,way,"LINESTRING (5.44926 51.487317, 5.449049 51.487851, 5.448828 51.48843, 5.448646 51.488909, 5.448614 51.488993, 5.448369 51.48972, 5.448342 51.489814, 5.448131 51.490581, 5.448061 51.490646, 5.447714 51.490868, 5.447673 51.490894, 5.447614 51.490931, 5.447371 51.491078, 5.447308 51.491117, 5.446923 51.491364, 5.446828 51.491422, 5.446698 51.491461, 5.446562 51.491469, 5.445493 51.491238, 5.445042 51.491146, 5.444655 51.491061, 5.443101 51.490724, 5.443034 51.490707, 5.442518 51.49059, 5.442298 51.490547, 5.442057 51.490482, 5.441989 51.490448, 5.441471 51.490037, 5.441135 51.489751, 5.440668 51.489364, 5.440465 51.489196, 5.440367 51.48912, 5.440022 51.488871, 5.439688 51.488653, 5.439291 51.488402, 5.439216 51.488354, 5.439138 51.488306, 5.438624 51.487984, 5.438161 51.487709, 5.43736 51.487196, 5.436767 51.486818, 5.436611 51.48671, 5.436568 51.486645, 5.436555 51.486567, 5.436726 51.486173)",tertiary
7164847,way,"LINESTRING (5.449879 51.481064, 5.449517 51.481999, 5.449505 51.482036, 5.449513 51.482068, 5.449599 51.48216, 5.450258 51.482606, 5.450292 51.482628, 5.450356 51.482678, 5.450406 51.482733)",tertiary
7164890,way,"LINESTRING (5.45016 51.482671, 5.449488 51.482222, 5.449375 51.482118, 5.44937 51.482064, 5.449385 51.481998, 5.449746 51.481055, 5.449804 51.480908, 5.450076 51.480219, 5.450059 51.480134, 5.450017 51.480058, 5.449928 51.480001, 5.449188 51.479666, 5.449072 51.479616, 5.448154 51.479198)",tertiary
7166721,way,"LINESTRING (5.459631 51.452919, 5.460275 51.453529, 5.460411 51.453657, 5.460506 51.453747, 5.461001 51.454217, 5.46121 51.454414, 5.461407 51.4546, 5.46151 51.454637)",tertiary
7166781,way,"LINESTRING (5.461438 51.454704, 5.461372 51.454678, 5.460923 51.454248, 5.46043 51.453776, 5.460338 51.453687, 5.460274 51.453627, 5.460202 51.453558, 5.459973 51.453338, 5.459565 51.452947, 5.459538 51.452868)",tertiary
7166835,way,"LINESTRING (5.459657 51.451003, 5.460001 51.451335)",residential
7166847,way,"LINESTRING (5.459798 51.451417, 5.459456 51.451085)",residential
7167439,way,"LINESTRING (5.44425 51.438395, 5.444217 51.438418, 5.444206 51.438426, 5.444106 51.438478, 5.444062 51.438494)",tertiary
7168566,way,"LINESTRING (5.448093 51.420164, 5.448077 51.420217, 5.448068 51.420242, 5.447995 51.420334)",tertiary
7168803,way,"LINESTRING (5.433821 51.418954, 5.433862 51.418921, 5.4339 51.418897)",tertiary
8010197,way,"LINESTRING (5.498249 51.41653, 5.498147 51.416601, 5.498044 51.416668, 5.497919 51.416725, 5.497782 51.416766)",residential
22154141,way,"LINESTRING (5.504649 51.437936, 5.50462 51.43751, 5.504546 51.436997)",tertiary
23228434,way,"LINESTRING (5.480526 51.444787, 5.480551 51.444693)",unclassified
28193872,way,"LINESTRING (5.474007 51.46942, 5.474033 51.46944, 5.474054 51.46947, 5.474061 51.469501, 5.474054 51.469532, 5.474033 51.469561, 5.474 51.469586, 5.47396 51.469603, 5.473915 51.469613, 5.473869 51.469615, 5.473823 51.469611, 5.473781 51.469599, 5.473745 51.469581, 5.473717 51.469559, 5.4737 51.469534, 5.473692 51.469507, 5.473695 51.46948, 5.473712 51.469449, 5.473742 51.469422, 5.473783 51.469401, 5.473832 51.469389, 5.473885 51.469386, 5.473936 51.469392, 5.473974 51.469404, 5.474007 51.46942)",unclassified
30601733,way,"LINESTRING (5.434408 51.440082, 5.433619 51.43974, 5.432964 51.439459, 5.432848 51.439408)",residential
30980929,way,"LINESTRING (5.432347 51.43888, 5.433054 51.439182, 5.433862 51.439527, 5.434641 51.439862)",residential
31874726,way,"LINESTRING (5.450289 51.440386, 5.450264 51.440494, 5.450239 51.440599, 5.450251 51.440734, 5.450266 51.440779, 5.450277 51.440806, 5.450287 51.440831, 5.450322 51.440886, 5.450361 51.44094, 5.450403 51.440995, 5.450441 51.44105, 5.450461 51.441094, 5.450478 51.441138, 5.450489 51.441208, 5.45049 51.441278, 5.450474 51.441346, 5.450446 51.441413, 5.45041 51.441472, 5.450367 51.44153, 5.450316 51.44158, 5.45025 51.44163, 5.450179 51.441678, 5.450059 51.441742, 5.449948 51.441811, 5.449834 51.441903, 5.449745 51.441989, 5.449707 51.442041, 5.44968 51.442099, 5.449589 51.442401, 5.449564 51.442485, 5.449424 51.442956, 5.449396 51.443052, 5.449389 51.443079, 5.44928 51.443456, 5.449162 51.443862, 5.449151 51.443888, 5.449113 51.443983)",residential
40557758,way,"LINESTRING (5.432848 51.439408, 5.432561 51.439288, 5.432188 51.439132)",residential
47000217,way,"LINESTRING (5.52147 51.44226, 5.52149 51.44235)",tertiary
49789319,way,"LINESTRING (5.500539 51.442188, 5.500631 51.442198, 5.500718 51.442204, 5.500851 51.442207, 5.500989 51.442204, 5.501226 51.442192, 5.50134 51.442199, 5.501162 51.442237, 5.500974 51.442246, 5.500862 51.442248, 5.500761 51.442247, 5.500712 51.442245, 5.500622 51.442238, 5.500529 51.442228)",tertiary
80736769,way,"LINESTRING (5.398245 51.455362, 5.397992 51.455392, 5.397728 51.455405)",unclassified
87194745,way,"LINESTRING (5.487545 51.423871, 5.487301 51.423845)",unclassified
90240944,way,"LINESTRING (5.484543 51.449455, 5.484406 51.449531, 5.484097 51.449688)",unclassified
111089107,way,"LINESTRING (5.497782 51.416766, 5.497675 51.416786, 5.497524 51.416798, 5.497462 51.416801)",residential
111457003,way,"LINESTRING (5.468651 51.457046, 5.468607 51.456994, 5.468464 51.456768)",tertiary
111560333,way,"LINESTRING (5.438409 51.430151, 5.438386 51.430084, 5.438223 51.429603, 5.438046 51.429066, 5.437983 51.428873)",tertiary
112797483,way,"LINESTRING (5.466795 51.424598, 5.466817 51.424604, 5.466835 51.424611, 5.466851 51.424619, 5.466862 51.424626)",tertiary
113003963,way,"LINESTRING (5.482759 51.457261, 5.482877 51.457264)",secondary
113328304,way,"LINESTRING (5.397728 51.455405, 5.397942 51.455315, 5.398174 51.455235)",unclassified
113338963,way,"LINESTRING (5.493224 51.43217, 5.493073 51.432201, 5.49259 51.432304, 5.492442 51.43233)",tertiary
133220170,way,"LINESTRING (5.478029 51.457125, 5.47916 51.457159)",secondary
134950230,way,"LINESTRING (5.50036 51.444132, 5.50096 51.444172, 5.501434 51.444204)",tertiary
138669730,way,"LINESTRING (5.482504 51.433101, 5.482596 51.433001, 5.482732 51.43291, 5.482957 51.43276, 5.483074 51.432717)",tertiary
203990918,way,"LINESTRING (5.472424 51.469599, 5.472281 51.469682)",unclassified
203990921,way,"LINESTRING (5.472406 51.469268, 5.472423 51.469324, 5.472416 51.469419, 5.472451 51.469506)",unclassified
206567411,way,"LINESTRING (5.482877 51.457264, 5.483262 51.457275)",secondary
245812322,way,"LINESTRING (5.501434 51.444204, 5.501724 51.44422, 5.502406 51.444266, 5.50253 51.444272)",tertiary
245812325,way,"LINESTRING (5.504656 51.444083, 5.504969 51.444009, 5.505158 51.443988, 5.505262 51.443979, 5.505384 51.444003)",tertiary
264107204,way,"LINESTRING (5.489166 51.430236, 5.489176 51.4303, 5.489152 51.430356, 5.489075 51.430466, 5.489025 51.430524)",tertiary
296722949,way,"LINESTRING (5.492847 51.475694, 5.492735 51.4757, 5.492702 51.475702, 5.492656 51.475707, 5.492194 51.475768)",tertiary
305204222,way,"LINESTRING (5.505384 51.444003, 5.50528 51.444049, 5.505027 51.444102, 5.504727 51.444183, 5.504364 51.444293, 5.504092 51.444353, 5.503836 51.444384, 5.503569 51.444412, 5.502999 51.444393)",tertiary
337558939,way,"LINESTRING (5.518121 51.447947, 5.518048 51.448005, 5.518011 51.448034)",tertiary
386609839,way,"LINESTRING (5.502462 51.444364, 5.502341 51.444358, 5.501716 51.444317, 5.501421 51.444304, 5.501217 51.444286, 5.500983 51.444253, 5.500607 51.444179, 5.50036 51.444132)",tertiary
390646709,way,"LINESTRING (5.480332 51.457314, 5.479155 51.457291)",secondary
420025996,way,"LINESTRING (5.479569 51.474417, 5.479591 51.474819, 5.47961 51.475127, 5.479612 51.475178, 5.479633 51.475403, 5.479642 51.475505, 5.479665 51.475797)",secondary
448924277,way,"LINESTRING (5.481574 51.444664, 5.481549 51.444682, 5.481518 51.444693, 5.481485 51.444698, 5.481449 51.444698, 5.481372 51.44469, 5.48123 51.444678, 5.481197 51.444679, 5.481151 51.444695, 5.481125 51.444715, 5.481117 51.444732, 5.481108 51.444752, 5.481092 51.444814, 5.481076 51.444872)",unclassified
530646226,way,"LINESTRING (5.494706 51.431678, 5.494788 51.431656)",secondary
536184274,way,"LINESTRING (5.492442 51.43233, 5.49268 51.432238, 5.492968 51.432162, 5.493133 51.432112)",tertiary
540444663,way,"LINESTRING (5.481764 51.444163, 5.481592 51.444619, 5.481574 51.444664)",unclassified
540502465,way,"LINESTRING (5.474268 51.433888, 5.474379 51.433784, 5.474582 51.433658, 5.474932 51.433426, 5.475223 51.433227, 5.475269 51.433196)",secondary
540502466,way,"LINESTRING (5.474837 51.43359, 5.474499 51.433808, 5.474439 51.433831, 5.474268 51.433888)",secondary
540515380,way,"LINESTRING (5.490904 51.416091, 5.490483 51.416128)",secondary
540524503,way,"LINESTRING (5.503794 51.432706, 5.503996 51.433004, 5.504059 51.433084)",tertiary
540524504,way,"LINESTRING (5.504059 51.433084, 5.504117 51.43316, 5.504138 51.433249)",tertiary
540527260,way,"LINESTRING (5.48071 51.457203, 5.481468 51.457224)",secondary
540527261,way,"LINESTRING (5.47916 51.457159, 5.48071 51.457203)",secondary
540527263,way,"LINESTRING (5.483262 51.457275, 5.484439 51.457308, 5.484534 51.457311)",secondary
540677864,way,"LINESTRING (5.437983 51.428873, 5.437824 51.428483)",tertiary
540677866,way,"LINESTRING (5.438038 51.428478, 5.43855 51.429936, 5.438606 51.430126)",tertiary
540710483,way,"LINESTRING (5.490691 51.4757, 5.490916 51.475686, 5.491907 51.475625)",tertiary
540710488,way,"LINESTRING (5.491907 51.475625, 5.492587 51.475581, 5.492622 51.475579, 5.49267 51.475575, 5.492768 51.475558, 5.492814 51.47555)",tertiary
541765792,way,"LINESTRING (5.482732 51.450468, 5.4826 51.450504)",tertiary
547632357,way,"LINESTRING (5.397106 51.449448, 5.396731 51.449355)",unclassified
565155395,way,"LINESTRING (5.50352 51.435174, 5.50311 51.435241)",unclassified
573145438,way,"LINESTRING (5.479109 51.470469, 5.479118 51.470678, 5.479086 51.47076)",secondary
609299354,way,"LINESTRING (5.465408 51.427078, 5.466733 51.426653, 5.466932 51.426596)",primary
626308592,way,"LINESTRING (5.483074 51.432717, 5.483015 51.432792, 5.482811 51.432944)",tertiary
626308616,way,"LINESTRING (5.482811 51.432944, 5.482661 51.433035, 5.482504 51.433101)",tertiary
679347045,way,"LINESTRING (5.468464 51.456768, 5.468636 51.45691, 5.468695 51.456978, 5.468743 51.457031)",tertiary
696528857,way,"LINESTRING (5.514901 51.45002, 5.514892 51.450028, 5.514882 51.450035)",secondary
696528858,way,"LINESTRING (5.514906 51.449987, 5.514908 51.449998, 5.514907 51.450009, 5.514901 51.45002)",secondary
696528859,way,"LINESTRING (5.514877 51.449962, 5.51489 51.449969, 5.514899 51.449977, 5.514906 51.449987)",secondary
696528860,way,"LINESTRING (5.514799 51.449961, 5.514825 51.449955, 5.514852 51.449956, 5.514877 51.449962)",secondary
696528861,way,"LINESTRING (5.514882 51.450035, 5.514866 51.450041, 5.514849 51.450044, 5.514831 51.450045, 5.514811 51.450042, 5.514794 51.450036, 5.514779 51.450028, 5.514769 51.450017, 5.514764 51.450006, 5.514764 51.449996, 5.514767 51.449986, 5.514775 51.449976, 5.514785 51.449967, 5.514799 51.449961)",secondary
734001251,way,"LINESTRING (5.447915 51.420302, 5.447995 51.420334, 5.448205 51.420394, 5.448365 51.420439)",tertiary
734290647,way,"LINESTRING (5.482148 51.457366, 5.480332 51.457314)",secondary
736800089,way,"LINESTRING (5.479297 51.444393, 5.479253 51.44438, 5.479224 51.444354, 5.479222 51.444316, 5.479385 51.443916, 5.479437 51.44381, 5.479468 51.443778, 5.479624 51.443714, 5.480058 51.443559, 5.480103 51.443552, 5.480152 51.443551, 5.481845 51.44378)",unclassified
736800090,way,"LINESTRING (5.479522 51.444424, 5.479297 51.444393)",unclassified
736800092,way,"LINESTRING (5.480029 51.444486, 5.479807 51.444456)",unclassified
736800095,way,"LINESTRING (5.479807 51.444456, 5.479522 51.444424)",unclassified
737579993,way,"LINESTRING (5.393143 51.456813, 5.393175 51.456899, 5.393189 51.456942, 5.393188 51.456957, 5.393184 51.456972, 5.393171 51.457005)",tertiary
737817521,way,"LINESTRING (5.435578 51.44008, 5.435921 51.439741, 5.436025 51.43968, 5.436119 51.439643, 5.436238 51.439626, 5.436746 51.439586, 5.436852 51.439578, 5.436958 51.439569, 5.437656 51.439514, 5.43779 51.439503, 5.43866 51.439434, 5.438805 51.439414, 5.440344 51.439094, 5.440702 51.43902, 5.440797 51.439001, 5.443118 51.438585, 5.443636 51.438538, 5.443781 51.438516, 5.443903 51.438488, 5.444035 51.438433, 5.444119 51.438388, 5.444151 51.438364)",tertiary
746675162,way,"LINESTRING (5.393179 51.45674, 5.393174 51.456774, 5.393143 51.456813)",tertiary
746675163,way,"LINESTRING (5.393153 51.456692, 5.393171 51.456715, 5.393179 51.45674)",tertiary
746675165,way,"LINESTRING (5.393143 51.456813, 5.393123 51.456825, 5.393087 51.45684, 5.393028 51.45685, 5.392996 51.456849, 5.392947 51.45684, 5.392905 51.456822, 5.392874 51.456798, 5.392857 51.456768, 5.392854 51.456736, 5.392868 51.456706)",tertiary
746675167,way,"LINESTRING (5.392868 51.456706, 5.39289 51.456683, 5.392922 51.456665, 5.39296 51.456652)",tertiary
746675170,way,"LINESTRING (5.392754 51.456589, 5.392854 51.456606, 5.39296 51.456652)",unclassified
746675175,way,"LINESTRING (5.392868 51.456706, 5.392792 51.456639, 5.392754 51.456589)",unclassified
746675176,way,"LINESTRING (5.39296 51.456652, 5.393 51.456647, 5.393041 51.456647, 5.393081 51.456654, 5.393109 51.456664, 5.393133 51.456677, 5.393153 51.456692)",tertiary
749818033,way,"LINESTRING (5.449494 51.486634, 5.449472 51.486743, 5.449374 51.486995, 5.449317 51.487155, 5.44926 51.487317)",tertiary
801376133,way,"LINESTRING (5.491515 51.436338, 5.491535 51.436301, 5.491571 51.43625, 5.491764 51.436056)",tertiary
808380947,way,"LINESTRING (5.46137 51.428165, 5.461398 51.428165, 5.461539 51.42815, 5.461668 51.428128, 5.461807 51.428093, 5.461995 51.428037)",unclassified
818795287,way,"LINESTRING (5.485655 51.434665, 5.485445 51.434661, 5.484946 51.434652, 5.484867 51.43465)",unclassified
851916104,way,"LINESTRING (5.484537 51.476479, 5.484545 51.476546)",tertiary
851916113,way,"LINESTRING (5.479665 51.475797, 5.479683 51.475853)",secondary
921973680,way,"LINESTRING (5.472193 51.46953, 5.472327 51.469517)",unclassified
921973681,way,"LINESTRING (5.472309 51.469579, 5.472193 51.46953)",unclassified
922461960,way,"LINESTRING (5.504426 51.419707, 5.504479 51.419754, 5.5046 51.419822)",secondary_link
922461962,way,"LINESTRING (5.504507 51.42048, 5.504552 51.42057)",secondary
927800788,way,"LINESTRING (5.451877 51.447857, 5.45187 51.447904, 5.451769 51.448036, 5.451722 51.44805)",tertiary
927800789,way,"LINESTRING (5.453576 51.445989, 5.453539 51.446026, 5.453475 51.446071)",tertiary
927800794,way,"LINESTRING (5.451722 51.44805, 5.451715 51.448015, 5.451816 51.447887, 5.451877 51.447857)",tertiary
934925540,way,"LINESTRING (5.437474 51.484919, 5.437337 51.485198, 5.437314 51.485249, 5.437016 51.485865, 5.43699 51.485919, 5.436862 51.486199)",tertiary
940724690,way,"LINESTRING (5.444062 51.438494, 5.443958 51.438528, 5.443664 51.438583, 5.443146 51.438673, 5.440832 51.439089, 5.438837 51.439502, 5.438699 51.439522, 5.437674 51.439603, 5.436975 51.439659, 5.436878 51.439666, 5.436767 51.439674, 5.436281 51.43971, 5.436197 51.439722, 5.436114 51.439748, 5.435994 51.439854, 5.435679 51.440141)",tertiary
940968975,way,"LINESTRING (5.44793 51.479012, 5.449264 51.4796, 5.449997 51.479935, 5.450123 51.479999, 5.450175 51.480051, 5.450187 51.480104, 5.450206 51.480163, 5.450197 51.480226, 5.450126 51.480425)",tertiary
940987659,way,"LINESTRING (5.450126 51.480425, 5.449982 51.480807, 5.449932 51.480927, 5.449879 51.481064)",tertiary
940987662,way,"LINESTRING (5.450249 51.482759, 5.450204 51.482701, 5.45016 51.482671)",tertiary
940987666,way,"LINESTRING (5.449875 51.483879, 5.449963 51.483647, 5.450053 51.483432, 5.450239 51.482917, 5.45026 51.482843, 5.450266 51.482801, 5.450249 51.482759)",tertiary
961139218,way,"LINESTRING (5.495302 51.439644, 5.495186 51.439581, 5.495139 51.439556, 5.495066 51.439486)",tertiary
961139219,way,"LINESTRING (5.495353 51.439607, 5.495475 51.439676, 5.49554 51.439713, 5.495599 51.439774)",tertiary
961139220,way,"LINESTRING (5.495066 51.439486, 5.495183 51.439525, 5.495233 51.439549, 5.495353 51.439607)",tertiary
961139222,way,"LINESTRING (5.495599 51.439774, 5.49551 51.439751, 5.495431 51.43971, 5.495302 51.439644)",tertiary
962024484,way,"LINESTRING (5.520503 51.447042, 5.52051 51.447026, 5.520546 51.446931, 5.520568 51.446878, 5.520638 51.446812)",tertiary
962024485,way,"LINESTRING (5.520413 51.447265, 5.520426 51.447175, 5.520458 51.447125, 5.520495 51.447059, 5.520503 51.447042)",tertiary
962024486,way,"LINESTRING (5.520638 51.446812, 5.520646 51.446894, 5.520596 51.447038, 5.520589 51.447053)",tertiary
962024487,way,"LINESTRING (5.520589 51.447053, 5.520582 51.44707, 5.520532 51.447146, 5.520496 51.447201, 5.520413 51.447265)",tertiary
964043371,way,"LINESTRING (5.486101 51.434579, 5.486329 51.434569, 5.4865 51.434552, 5.48671 51.434535)",tertiary
997229557,way,"LINESTRING (5.493133 51.432112, 5.493236 51.432084)",tertiary
1077940323,way,"LINESTRING (5.478871 51.46442, 5.479214 51.464378, 5.479396 51.464373, 5.479565 51.464363, 5.479906 51.464379)",tertiary
1078963808,way,"LINESTRING (5.44814 51.445297, 5.448113 51.445318, 5.44809 51.445336, 5.447974 51.445438, 5.447951 51.445457, 5.44787 51.445525)",residential
1110612856,way,"LINESTRING (5.522974 51.45266, 5.523396 51.453099)",tertiary
